年月日,陸の平均気圧(hPa),降水量(mm),平均気温(℃),最高気温,最低気温,平均湿度(%),最小湿度,平均風速(m/s),最大瞬間風速(m/s),日照時間(h),降雪量(cm)
2013/6,1014.5,0.0,24.0,30.6,17.9,59.0,27.0,2.1,8.1,13.1,0.0
2013/6,1016.3,0.0,23.2,27.5,19.0,68.0,47.0,2.1,6.8,7.0,0.0
2013/6,1012.7,0.0,23.8,28.3,20.1,63.0,40.0,2.2,7.6,4.4,0.0
2013/6,1009.4,0.0,24.8,31.0,19.1,50.0,19.0,2.0,7.2,12.6,0.0
2013/6,1009.4,0.0,24.0,28.6,19.0,51.0,33.0,2.2,7.2,10.7,0.0
2013/6,1008.2,0.0,22.4,25.6,20.4,70.0,56.0,2.7,8.0,0.0,0.0
2013/6,1007.0,0.0,23.8,27.9,20.0,61.0,48.0,4.0,11.7,2.8,0.0
2013/6,1007.1,0.0,24.4,28.5,20.4,67.0,52.0,4.2,11.5,5.6,0.0
2013/6,1007.4,0.0,27.3,32.9,21.7,60.0,44.0,2.6,9.0,11.2,0.0
2013/6,1009.1,0.0,29.4,36.5,24.1,55.0,35.0,2.2,7.2,6.9,0.0
2013/6,1010.4,0.0,29.4,34.6,25.0,54.0,40.0,2.5,8.7,12.2,0.0
2013/6,1009.3,56.5,24.3,27.6,22.5,84.0,61.0,1.9,6.6,0.0,0.0
2013/6,1005.8,0.0,26.3,31.8,22.1,72.0,46.0,1.8,6.5,9.8,0.0
2013/6,1001.4,0.0,27.7,32.9,23.1,62.0,36.0,2.5,9.8,9.6,0.0
2013/6,999.2,0.0,28.1,32.8,24.7,64.0,48.0,2.4,10.2,3.6,0.0
2013/6,999.7,68.5,25.7,30.2,23.0,81.0,56.0,1.8,10.2,0.0,0.0
2013/6,1006.2,129.0,20.9,23.0,19.3,93.0,84.0,1.4,5.7,0.0,0.0
2013/6,1007.0,14.0,20.0,21.4,19.3,90.0,80.0,1.6,5.4,0.0,0.0
2013/6,1006.1,0.0,22.7,28.0,17.8,74.0,48.0,2.0,7.0,5.7,0.0
2013/6,1005.7,0.0,23.1,26.1,21.4,74.0,62.0,1.3,4.9,0.1,0.0
2013/6,1004.4,3.0,23.2,26.9,20.1,76.0,50.0,1.5,5.5,2.0,0.0
2013/6,1006.0,1.0,23.6,26.4,20.8,79.0,65.0,1.9,6.4,1.4,0.0
2013/6,997.6,58.0,22.0,22.9,21.3,93.0,84.0,2.6,8.9,0.0,0.0
2013/6,1002.4,0.0,24.9,29.2,21.5,71.0,53.0,2.1,5.5,5.0,0.0
2013/6,1004.8,0.5,23.6,25.3,22.1,80.0,71.0,2.6,7.2,0.0,0.0
2013/6,1009.6,0.0,24.9,29.4,21.3,72.0,52.0,2.6,8.0,11.3,0.0
2013/6,1011.8,0.0,25.5,30.9,22.1,67.0,49.0,3.3,11.0,2.9,0.0
2013/7,1010.8,0.0,26.4,31.0,22.4,62.0,47.0,3.9,10.6,9.7,0.0
2013/7,1010.1,0.5,26.0,30.8,22.7,69.0,48.0,2.0,7.2,8.3,0.0
2013/7,1004.8,13.0,24.9,30.1,22.9,78.0,57.0,2.2,18.0,0.6,0.0
2013/7,1002.9,36.0,25.1,28.1,22.4,88.0,73.0,1.6,7.9,0.9,0.0
2013/7,1002.4,0.0,29.0,35.6,23.8,73.0,44.0,1.9,8.6,6.3,0.0
2013/7,1007.2,11.0,28.0,33.4,24.9,75.0,54.0,2.0,12.6,4.4,0.0
