年月日,陸の平均気圧(hPa),降水量(mm),平均気温(℃),最高気温,最低気温,平均湿度(%),最小湿度,平均風速(m/s),最大瞬間風速(m/s),日照時間(h),降雪量(cm)
2013/5,971.8,0.0,22.0,28.3,15.5,58.0,35.0,4.2,11.8,8.3,0.0
2013/5,970.1,0.0,21.2,26.4,18.1,58.0,39.0,6.3,14.1,3.4,0.0
2013/5,965.3,1.0,19.8,22.4,16.1,67.0,59.0,6.2,14.9,1.0,0.0
2013/5,961.6,8.5,18.8,21.4,16.2,80.0,64.0,3.2,13.1,0.0,0.0
2013/5,963.0,0.0,19.2,27.8,11.5,59.0,24.0,0.0,8.6,13.1,0.0
2013/6,961.4,0.0,20.5,26.5,14.7,48.0,28.0,3.8,11.6,8.2,0.0
2013/6,959.3,0.0,19.4,26.2,15.3,58.0,36.0,3.3,12.5,4.4,0.0
2013/6,962.9,0.0,19.0,26.6,12.4,56.0,27.0,3.0,14.1,13.1,0.0
2013/6,968.4,0.0,20.1,29.1,11.7,48.0,25.0,2.5,12.8,12.1,0.0
2013/6,969.5,0.0,21.6,29.6,13.7,54.0,34.0,2.2,10.6,12.5,0.0
2013/6,967.1,17.0,20.0,27.6,16.4,73.0,45.0,1.9,11.5,5.1,0.0
2013/6,963.3,0.5,18.6,23.1,16.4,79.0,53.0,1.5,7.5,2.1,0.0
2013/6,963.0,0.0,18.1,23.2,13.9,72.0,49.0,2.6,11.4,5.6,0.0
2013/6,962.5,0.0,19.8,28.2,11.8,62.0,22.0,1.8,9.7,9.8,0.0
2013/6,962.1,0.0,23.0,29.7,17.1,54.0,25.0,2.8,11.2,8.1,0.0
2013/6,963.8,0.0,22.8,29.6,19.7,57.0,39.0,5.4,12.8,9.1,0.0
2013/6,964.4,0.0,23.6,29.8,19.6,63.0,46.0,5.3,12.2,8.3,0.0
2013/6,964.8,0.0,24.1,27.1,21.1,66.0,56.0,4.1,11.4,0.1,0.0
2013/6,964.7,0.0,25.3,29.4,22.5,67.0,53.0,3.0,10.3,0.9,0.0
2013/6,963.2,9.5,22.4,27.6,19.6,84.0,59.0,1.5,7.4,0.4,0.0
2013/6,959.7,1.5,22.6,28.5,19.0,79.0,56.0,2.0,9.8,7.2,0.0
2013/6,955.0,0.0,24.7,31.8,19.6,64.0,26.0,2.0,11.2,9.2,0.0
2013/6,953.2,1.5,21.3,22.6,19.8,84.0,69.0,1.1,4.0,0.0,0.0
2013/6,951.4,41.0,19.9,21.4,18.1,92.0,81.0,2.2,15.6,0.3,0.0
2013/6,958.3,0.5,21.0,25.4,19.0,82.0,62.0,1.8,6.7,1.3,0.0
2013/6,959.6,5.0,18.8,21.2,16.1,85.0,72.0,1.4,6.8,0.0,0.0
2013/6,958.2,1.0,19.1,24.5,15.7,79.0,56.0,1.9,10.0,5.3,0.0
2013/6,959.1,0.0,20.7,26.6,15.5,70.0,47.0,2.2,12.9,9.1,0.0
2013/6,958.4,4.5,21.3,28.1,18.1,75.0,42.0,2.0,11.5,7.3,0.0
2013/6,960.8,23.0,21.5,29.3,18.1,82.0,43.0,1.7,17.5,5.0,0.0
2013/6,955.1,11.0,19.8,22.2,17.5,85.0,71.0,3.2,11.8,0.0,0.0
2013/6,955.4,4.0,21.4,28.4,17.1,76.0,39.0,1.9,10.1,8.8,0.0
2013/6,959.8,6.0,21.6,28.8,17.6,76.0,43.0,1.9,9.7,7.3,0.0
2013/6,964.0,0.0,21.9,27.7,17.1,73.0,49.0,2.4,11.2,8.0,0.0
2013/6,966.7,0.5,23.1,29.2,19.9,73.0,39.0,2.5,9.5,8.3,0.0
2013/7,965.9,0.0,23.2,28.8,20.1,67.0,46.0,3.5,9.4,5.0,0.0
2013/7,964.3,0.0,24.3,30.4,20.3,60.0,41.0,3.8,10.8,7.4,0.0
2013/7,959.0,0.0,23.1,27.3,20.5,67.0,54.0,5.2,11.9,1.0,0.0
2013/7,957.3,1.0,23.7,28.9,19.6,79.0,59.0,2.4,8.1,1.8,0.0
2013/7,956.1,9.5,23.5,26.2,21.1,87.0,73.0,1.5,5.4,0.0,0.0
2013/7,960.1,3.0,25.6,31.6,22.2,76.0,48.0,2.2,7.5,0.5,0.0
